#,contestId,contestName,index,name,rating,solvedCount,tags,link,division
259,464,Codeforces Round 265 (Div. 1),B,Restore Cube ,2000,1743,brute force;geometry,https://codeforces.com/contest/464/problem/B,div1
260,468,Codeforces Round 268 (Div. 1),B,Two Sets,2000,4729,2-sat;dfs and similar;dsu;graph matchings;greedy,https://codeforces.com/contest/468/problem/B,div1
261,487,Codeforces Round 278 (Div. 1),B,Strip,2000,3874,binary search;data structures;dp;two pointers,https://codeforces.com/contest/487/problem/B,div1
262,494,Codeforces Round 282 (Div. 1),B,Obsessive String,2000,2965,dp;strings,https://codeforces.com/contest/494/problem/B,div1
263,533,"VK Cup 2015 - Round 2 (unofficial online mirror, Div. 1 only)",B,Work Group,2000,2552,dfs and similar;dp;graphs;strings;trees,https://codeforces.com/contest/533/problem/B,div1
264,555,Codeforces Round 310 (Div. 1),B,Case of Fugitive,2000,3940,data structures;greedy;sortings,https://codeforces.com/contest/555/problem/B,div1
265,571,Codeforces Round 317 [AimFund Thanks-Round] (Div. 1),B,Minimization,2000,2749,dp;greedy;sortings,https://codeforces.com/contest/571/problem/B,div1
266,666,Codeforces Round 349 (Div. 1),B,World Tour,2000,2313,graphs;shortest paths,https://codeforces.com/contest/666/problem/B,div1
267,671,Codeforces Round 352 (Div. 1),B,Robin Hood,2000,3166,binary search;greedy,https://codeforces.com/contest/671/problem/B,div1
268,843,AIM Tech Round 4 (Div. 1),B,Interactive LowerBound,2000,2411,brute force;interactive;probabilities,https://codeforces.com/contest/843/problem/B,div1
269,891,Codeforces Round 446 (Div. 1),B,Gluttony,2000,3117,constructive algorithms;greedy,https://codeforces.com/contest/891/problem/B,div1
